EntityKey,ATF_ID,RowType,Company,CompanyNorm,ObservedName,VendorName,CompareKey
E-005736,ATF-05736,ATF,VSO,VSO,Root Beer (Raw),,vso|rootbeerraw
E-005737,ATF-05737,ATF,VSO,VSO,Rose,,vso|rose
E-005738,ATF-05738,ATF,VSO,VSO,Rose (Raw),,vso|roseraw
E-005739,ATF-05739,ATF,VSO,VSO,Rose Hips (Raw),,vso|rosehipsraw
E-005740,ATF-05740,ATF,VSO,VSO,Rosemary,,vso|rosemary
E-005741,ATF-05741,ATF,VSO,VSO,Rosemary (Raw),,vso|rosemaryraw
E-005742,ATF-05742,ATF,VSO,VSO,Rum,,vso|rum
E-005742,ATF-05742,Major Vendor,VSO,VSO,Rum,Nomz,vso|rum
E-005743,ATF-05743,ATF,VSO,VSO,Rum (Raw),,vso|rumraw
E-005744,ATF-05744,ATF,VSO,VSO,Rye,,vso|rye
E-005745,ATF-05745,ATF,VSO,VSO,Rye (Raw),,vso|ryeraw
E-005746,ATF-05746,ATF,VSO,VSO,Sabayon,,vso|sabayon
E-005746,ATF-05746,Major Vendor,VSO,VSO,Sabayon,Nomz,vso|sabayon
E-005747,ATF-05747,ATF,VSO,VSO,Sabayon (Raw),,vso|sabayonraw
E-005748,ATF-05748,ATF,VSO,VSO,Sarsaparilla,,vso|sarsaparilla
E-005749,ATF-05749,ATF,VSO,VSO,Sarsaparilla (Raw),,vso|sarsaparillaraw
E-005750,ATF-05750,ATF,VSO,VSO,Sassafras,,vso|sassafras
E-005751,ATF-05751,ATF,VSO,VSO,Sassafras (Raw),,vso|sassafrasraw
E-005752,ATF-05752,ATF,VSO,VSO,Sesame Seed,,vso|sesameseed
E-005753,ATF-05753,ATF,VSO,VSO,Sesame Seed (Raw),,vso|sesameseedraw
E-005754,ATF-05754,ATF,VSO,VSO,Soul Warming Cider,,vso|soulwarmingcider
E-005755,ATF-05755,ATF,VSO,VSO,Sour,,vso|sour
E-005755,ATF-05755,Major Vendor,VSO,VSO,Sour,Nomz,vso|sour
E-005756,ATF-05756,ATF,VSO,VSO,Spearmint,,vso|spearmint
E-005757,ATF-05757,ATF,VSO,VSO,Spearmint (Raw),,vso|spearmintraw
E-005758,ATF-05758,ATF,VSO,VSO,Star Anise,,vso|staranise
E-005759,ATF-05759,ATF,VSO,VSO,Star Anise (Raw),,vso|staraniseraw
E-005760,ATF-05760,ATF,VSO,VSO,Sterile Saline .9%,,vso|sterilesaline9
E-005761,ATF-05761,ATF,VSO,VSO,Stevia,,vso|stevia
E-005761,ATF-05761,Major Vendor,VSO,VSO,Stevia,Nomz,vso|stevia
E-005762,ATF-05762,ATF,VSO,VSO,Strawberry,,vso|strawberry
E-005763,ATF-05763,ATF,VSO,VSO,Strawberry (Raw),,vso|strawberryraw
E-005764,ATF-05764,ATF,VSO,VSO,Strawberry (Raw),,vso|strawberryraw
E-005765,ATF-05765,ATF,VSO,VSO,Strawberry Cereal,,vso|strawberrycereal
E-005766,ATF-05766,ATF,VSO,VSO,Strawberry Donut,,vso|strawberrydonut
E-005767,ATF-05767,ATF,VSO,VSO,Strawberry Ice Cream Cake,,vso|strawberryicecreamcake
E-005768,ATF-05768,ATF,VSO,VSO,Strawberry Lemonade,,vso|strawberrylemonade
E-005769,ATF-05769,ATF,VSO,VSO,Strawberry Spork Pudding,,vso|strawberrysporkpudding
E-005770,ATF-05770,ATF,VSO,VSO,Strawberry Xtreme,,vso|strawberryxtreme
E-005771,ATF-05771,ATF,VSO,VSO,Summer Ambrosia Tea,,vso|summerambrosiatea
E-005772,ATF-05772,ATF,VSO,VSO,Swaggy Cinnamon,,vso|swaggycinnamon
E-005773,ATF-05773,ATF,VSO,VSO,Swaggy In The Sun,,vso|swaggyinthesun
E-005774,ATF-05774,ATF,VSO,VSO,Sweet,,vso|sweet
E-005774,ATF-05774,Major Vendor,VSO,VSO,Sweet,Nomz,vso|sweet
E-005775,ATF-05775,ATF,VSO,VSO,Sweet Bread,,vso|sweetbread
E-005776,ATF-05776,ATF,VSO,VSO,Sweet Bread (Raw),,vso|sweetbreadraw
E-005777,ATF-05777,ATF,VSO,VSO,Tangelo,,vso|tangelo
E-005778,ATF-05778,ATF,VSO,VSO,Tangelo (Raw),,vso|tangeloraw
E-005779,ATF-05779,ATF,VSO,VSO,Teaberry (Raw),,vso|teaberryraw
E-005780,ATF-05780,ATF,VSO,VSO,The Great Pumpkin Fudge,,vso|thegreatpumpkinfudge
E-005781,ATF-05781,ATF,VSO,VSO,Tomato,,vso|tomato
E-005782,ATF-05782,ATF,VSO,VSO,Tomato (Raw),,vso|tomatoraw
E-005783,ATF-05783,ATF,VSO,VSO,Triple Sec,,vso|triplesec
E-005784,ATF-05784,ATF,VSO,VSO,Triple Sec (Raw),,vso|triplesecraw
E-005785,ATF-05785,ATF,VSO,VSO,Tropical Fruit Tea,,vso|tropicalfruittea
E-005786,ATF-05786,ATF,VSO,VSO,Ube,,vso|ube
E-005787,ATF-05787,ATF,VSO,VSO,Vanilla (Raw),,vso|vanillaraw
E-005788,ATF-05788,ATF,VSO,VSO,Vanilla Cream,,vso|vanillacream
E-005788,ATF-05788,Major Vendor,VSO,VSO,Vanilla Cream,Nomz,vso|vanillacream
E-005789,ATF-05789,ATF,VSO,VSO,Vanilla Cream (Raw),,vso|vanillacreamraw
E-005790,ATF-05790,ATF,VSO,VSO,Vanilla Spork Pudding,,vso|vanillasporkpudding
E-005791,ATF-05791,ATF,VSO,VSO,Vermouth (Raw),,vso|vermouthraw
E-005792,ATF-05792,ATF,VSO,VSO,Violet,,vso|violet
E-005793,ATF-05793,ATF,VSO,VSO,Violet (Raw),,vso|violetraw
E-005794,ATF-05794,ATF,VSO,VSO,Waffle,,vso|waffle
E-005795,ATF-05795,ATF,VSO,VSO,Waffle (Raw),,vso|waffleraw
E-005796,ATF-05796,ATF,VSO,VSO,Walnut,,vso|walnut
E-005797,ATF-05797,ATF,VSO,VSO,Walnut (Raw),,vso|walnutraw
E-005798,ATF-05798,ATF,VSO,VSO,Watermelon,,vso|watermelon
E-005799,ATF-05799,ATF,VSO,VSO,Watermelon (Raw),,vso|watermelonraw
E-005800,ATF-05800,ATF,VSO,VSO,Watermelon (Raw),,vso|watermelonraw
E-005801,ATF-05801,ATF,VSO,VSO,Wheat,,vso|wheat
E-005802,ATF-05802,ATF,VSO,VSO,Wheat (Raw),,vso|wheatraw
E-005803,ATF-05803,ATF,VSO,VSO,White Chocolate,,vso|whitechocolate
E-005804,ATF-05804,ATF,VSO,VSO,White Chocolate (Raw),,vso|whitechocolateraw
E-005805,ATF-05805,ATF,VSO,VSO,White Chocolate Blondie,,vso|whitechocolateblondie
E-005806,ATF-05806,ATF,VSO,VSO,White Tea,,vso|whitetea
E-005807,ATF-05807,ATF,VSO,VSO,Wintergreen,,vso|wintergreen
E-005808,ATF-05808,ATF,VSO,VSO,Wintergreen (Raw),,vso|wintergreenraw
E-005809,ATF-05809,ATF,VSO,VSO,Yogurt,,vso|yogurt
E-005809,ATF-05809,Major Vendor,VSO,VSO,Yogurt,Nomz,vso|yogurt
E-005810,ATF-05810,ATF,VSO,VSO,Yogurt (Raw),,vso|yogurtraw
E-005811,ATF-05811,ATF,VT,VT,Acetyl Pyrazine 6%,,vt|acetylpyrazine6
E-005812,ATF-05812,ATF,VT,VT,Almond,,vt|almond
E-005813,ATF-05813,ATF,VT,VT,Anise,,vt|anise
E-005814,ATF-05814,ATF,VT,VT,Apollo Feijoa,,vt|apollofeijoa
E-005814,ATF-05814,Major Vendor,VT,VT,Apollo Feijoa,DIY eJuice,vt|apollofeijoa
E-005815,ATF-05815,ATF,VT,VT,Apricot,,vt|apricot
E-005816,ATF-05816,ATF,VT,VT,Arabica Coffee,,vt|arabicacoffee
E-005816,ATF-05816,Major Vendor,VT,VT,Arabica Coffee,DIY eJuice,vt|arabicacoffee
E-005817,ATF-05817,ATF,VT,VT,Avocado Cream,,vt|avocadocream
E-005817,ATF-05817,Major Vendor,VT,VT,Avocado Cream,DIY eJuice,vt|avocadocream
E-005818,ATF-05818,ATF,VT,VT,Bakery Spice Blend,,vt|bakeryspiceblend
E-005819,ATF-05819,ATF,VT,VT,Banana Custard,,vt|bananacustard
E-005819,ATF-05819,Major Vendor,VT,VT,Banana Custard,DIY eJuice,vt|bananacustard
E-005819,ATF-05819,Major Vendor,VT,VT,Banana Custard,Nomz,vt|bananacustard
E-005820,ATF-05820,ATF,VT,VT,Barrel Oak,,vt|barreloak
E-005820,ATF-05820,Major Vendor,VT,VT,Barrel Oak,DIY eJuice,vt|barreloak
E-005821,ATF-05821,ATF,VT,VT,Bergamot,,vt|bergamot
E-005822,ATF-05822,ATF,VT,VT,Bilberry Ripe,,vt|bilberryripe
E-005823,ATF-05823,ATF,VT,VT,Biscuit Base,,vt|biscuitbase
E-005823,ATF-05823,Major Vendor,VT,VT,Biscuit Base,DIY eJuice,vt|biscuitbase
E-005823,ATF-05823,Major Vendor,VT,VT,Biscuit Base,Nomz,vt|biscuitbase
E-005824,ATF-05824,ATF,VT,VT,Bitters,,vt|bitters
E-005825,ATF-05825,ATF,VT,VT,Black Liquorice,,vt|blackliquorice
E-005826,ATF-05826,ATF,VT,VT,Black Tea,,vt|blacktea
E-005827,ATF-05827,ATF,VT,VT,Blackberry,,vt|blackberry
E-005828,ATF-05828,ATF,VT,VT,Blood Orange Champagne,,vt|bloodorangechampagne
E-005828,ATF-05828,Major Vendor,VT,VT,Blood Orange Champagne,DIY eJuice,vt|bloodorangechampagne
E-005829,ATF-05829,ATF,VT,VT,Blood Plum,,vt|bloodplum
E-005830,ATF-05830,ATF,VT,VT,Blueberry,,vt|blueberry
E-005831,ATF-05831,ATF,VT,VT,Blueberry Candy,,vt|blueberrycandy
E-005832,ATF-05832,ATF,VT,VT,Blueberry Jam,,vt|blueberryjam
E-005833,ATF-05833,ATF,VT,VT,Blueberry Milkshake,,vt|blueberrymilkshake
E-005833,ATF-05833,Major Vendor,VT,VT,Blueberry Milkshake,DIY eJuice,vt|blueberrymilkshake
E-005834,ATF-05834,ATF,VT,VT,Botanical Gin,,vt|botanicalgin
E-005835,ATF-05835,ATF,VT,VT,Bourbon,,vt|bourbon
E-005835,ATF-05835,Major Vendor,VT,VT,Bourbon,DIY eJuice,vt|bourbon
E-005835,ATF-05835,Major Vendor,VT,VT,Bourbon,Nomz,vt|bourbon
E-005836,ATF-05836,ATF,VT,VT,Boysenberry,,vt|boysenberry
E-005837,ATF-05837,ATF,VT,VT,Brandy,,vt|brandy
E-005838,ATF-05838,ATF,VT,VT,Bubble Gum Base,,vt|bubblegumbase
E-005838,ATF-05838,Major Vendor,VT,VT,Bubblegum Base,DIY eJuice,vt|bubblegumbase
E-005839,ATF-05839,ATF,VT,VT,Butter Base,,vt|butterbase
E-005839,ATF-05839,Major Vendor,VT,VT,Butter Base,DIY eJuice,vt|butterbase
E-005839,ATF-05839,Major Vendor,VT,VT,Butter Base,Nomz,vt|butterbase
E-005840,ATF-05840,ATF,VT,VT,Butter Toffee Base,,vt|buttertoffeebase
E-005840,ATF-05840,Major Vendor,VT,VT,Butter Toffee Base,DIY eJuice,vt|buttertoffeebase
E-005840,ATF-05840,Major Vendor,VT,VT,Butter Toffee Base,Nomz,vt|buttertoffeebase
E-005841,ATF-05841,ATF,VT,VT,Buttered Popcorn,,vt|butteredpopcorn
E-005842,ATF-05842,ATF,VT,VT,Butterscotch,,vt|butterscotch
E-005842,ATF-05842,Major Vendor,VT,VT,Butterscotch,DIY eJuice,vt|butterscotch
E-005843,ATF-05843,ATF,VT,VT,Caff̬ Latte,,vt|cafflatte
E-005843,ATF-05843,Major Vendor,VT,VT,Cafe Latte,DIY eJuice,vt|cafelatte
E-005843,ATF-05843,Major Vendor,VT,VT,Caff̬ Latte,Nomz,vt|cafflatte
E-005844,ATF-05844,ATF,VT,VT,Candy Cane,,vt|candycane
E-005845,ATF-05845,ATF,VT,VT,Caramel Mocha,,vt|caramelmocha
E-005845,ATF-05845,Major Vendor,VT,VT,Caramel Mocha,DIY eJuice,vt|caramelmocha
E-005846,ATF-05846,ATF,VT,VT,Cardamom,,vt|cardamom
E-005847,ATF-05847,ATF,VT,VT,Carrot Cake,,vt|carrotcake
E-005847,ATF-05847,Major Vendor,VT,VT,Carrot Cake,DIY eJuice,vt|carrotcake
E-005847,ATF-05847,Major Vendor,VT,VT,Carrot Cake,Nomz,vt|carrotcake
E-005848,ATF-05848,ATF,VT,VT,Chai Masala,,vt|chaimasala
E-005848,ATF-05848,Major Vendor,VT,VT,Chai Masala,DIY eJuice,vt|chaimasala
E-005849,ATF-05849,ATF,VT,VT,Cheesecake,,vt|cheesecake
E-005849,ATF-05849,Major Vendor,VT,VT,Cheesecake,DIY eJuice,vt|cheesecake
E-005850,ATF-05850,ATF,VT,VT,Cherry,,vt|cherry
E-005851,ATF-05851,ATF,VT,VT,Cherry Cola,,vt|cherrycola
E-005852,ATF-05852,ATF,VT,VT,Cherry Liqueur,,vt|cherryliqueur
E-005852,ATF-05852,Major Vendor,VT,VT,Cherry Liqueur,DIY eJuice,vt|cherryliqueur
E-005853,ATF-05853,ATF,VT,VT,Chilli Chocolate,,vt|chillichocolate
E-005854,ATF-05854,ATF,VT,VT,Chocolate Base (Clear),,vt|chocolatebaseclear
E-005854,ATF-05854,Major Vendor,VT,VT,Chocolate Base Clear,DIY eJuice,vt|chocolatebaseclear
E-005855,ATF-05855,ATF,VT,VT,Chocolate Custard,,vt|chocolatecustard
E-005855,ATF-05855,Major Vendor,VT,VT,Chocolate Custard,DIY eJuice,vt|chocolatecustard
E-005856,ATF-05856,ATF,VT,VT,Chocolate Milk,,vt|chocolatemilk
E-005856,ATF-05856,Major Vendor,VT,VT,Chocolate Milk,DIY eJuice,vt|chocolatemilk
E-005857,ATF-05857,ATF,VT,VT,Chocolate Mousse,,vt|chocolatemousse
E-005857,ATF-05857,Major Vendor,VT,VT,Chocolate Mousse,DIY eJuice,vt|chocolatemousse
E-005857,ATF-05857,Major Vendor,VT,VT,Chocolate Mousse,Nomz,vt|chocolatemousse
E-005858,ATF-05858,ATF,VT,VT,Cigar Leaf,,vt|cigarleaf
E-005859,ATF-05859,ATF,VT,VT,Cinnamon Donut,,vt|cinnamondonut
E-005860,ATF-05860,ATF,VT,VT,Citrus Mate,,vt|citrusmate
E-005861,ATF-05861,ATF,VT,VT,Clove,,vt|clove
E-005862,ATF-05862,ATF,VT,VT,Coconut,,vt|coconut
E-005863,ATF-05863,ATF,VT,VT,Coffee Base,,vt|coffeebase
E-005864,ATF-05864,ATF,VT,VT,Coffee Liqueur,,vt|coffeeliqueur
E-005864,ATF-05864,Major Vendor,VT,VT,Coffee Liqueur,DIY eJuice,vt|coffeeliqueur
E-005865,ATF-05865,ATF,VT,VT,Coffee Milk Froth,,vt|coffeemilkfroth
E-005865,ATF-05865,Major Vendor,VT,VT,Coffee Milk Froth,DIY eJuice,vt|coffeemilkfroth
E-005866,ATF-05866,ATF,VT,VT,Cognac,,vt|cognac
E-005867,ATF-05867,ATF,VT,VT,Cola,,vt|cola
E-005867,ATF-05867,Major Vendor,VT,VT,Cola,DIY eJuice,vt|cola
E-005868,ATF-05868,ATF,VT,VT,Cookies & Cream,,vt|cookiescream
E-005868,ATF-05868,Major Vendor,VT,VT,Cookies and Cream,DIY eJuice,vt|cookiesandcream
E-005869,ATF-05869,ATF,VT,VT,Creaming Soda,,vt|creamingsoda
E-005869,ATF-05869,Major Vendor,VT,VT,Creaming Soda,Nomz,vt|creamingsoda
E-005870,ATF-05870,ATF,VT,VT,Creamy Cheesecake,,vt|creamycheesecake
E-005871,ATF-05871,ATF,VT,VT,Creamy Custard,,vt|creamycustard
E-005871,ATF-05871,Major Vendor,VT,VT,Creamy Custard,DIY eJuice,vt|creamycustard
E-005872,ATF-05872,ATF,VT,VT,Creme Brulee,,vt|cremebrulee
E-005872,ATF-05872,Major Vendor,VT,VT,Creme Brulee,DIY eJuice,vt|cremebrulee
E-005872,ATF-05872,Major Vendor,VT,VT,Cr̬me Brulee,Nomz,vt|crmebrulee
E-005873,ATF-05873,ATF,VT,VT,Creme Caramel,,vt|cremecaramel
E-005873,ATF-05873,Major Vendor,VT,VT,Creme Caramel,DIY eJuice,vt|cremecaramel
E-005874,ATF-05874,ATF,VT,VT,Creme De menthe,,vt|cremedementhe
E-005875,ATF-05875,ATF,VT,VT,Croissant,,vt|croissant
E-005875,ATF-05875,Major Vendor,VT,VT,Croissant,DIY eJuice,vt|croissant
E-005875,ATF-05875,Major Vendor,VT,VT,Croissant,Nomz,vt|croissant
E-005876,ATF-05876,ATF,VT,VT,Cucumber,,vt|cucumber
E-005877,ATF-05877,ATF,VT,VT,Custard Tobacco,,vt|custardtobacco
E-005878,ATF-05878,ATF,VT,VT,Dark Chocolate,,vt|darkchocolate
E-005878,ATF-05878,Major Vendor,VT,VT,Dark Chocolate,DIY eJuice,vt|darkchocolate
E-005879,ATF-05879,ATF,VT,VT,Desiccated Coconut,,vt|desiccatedcoconut
E-005879,ATF-05879,Major Vendor,VT,VT,Desiccated Coconut,DIY eJuice,vt|desiccatedcoconut
E-005879,ATF-05879,Major Vendor,VT,VT,Desiccated Coconut,Nomz,vt|desiccatedcoconut
E-005880,ATF-05880,ATF,VT,VT,Devon Cream,,vt|devoncream
E-005880,ATF-05880,Major Vendor,VT,VT,Devon Cream,DIY eJuice,vt|devoncream
E-005880,ATF-05880,Major Vendor,VT,VT,Devon Cream,Nomz,vt|devoncream
E-005881,ATF-05881,ATF,VT,VT,Double Mint,,vt|doublemint
E-005882,ATF-05882,ATF,VT,VT,Dragon Fruit,,vt|dragonfruit
E-005883,ATF-05883,ATF,VT,VT,English Marmalade,,vt|englishmarmalade
E-005883,ATF-05883,Major Vendor,VT,VT,English Marmalade,DIY eJuice,vt|englishmarmalade
E-005884,ATF-05884,ATF,VT,VT,English Toffee,,vt|englishtoffee
E-005884,ATF-05884,Major Vendor,VT,VT,English Toffee,DIY eJuice,vt|englishtoffee
E-005884,ATF-05884,Major Vendor,VT,VT,English Toffee,Nomz,vt|englishtoffee
E-005885,ATF-05885,ATF,VT,VT,Ethyl Maltol 10%,,vt|ethylmaltol10
E-005886,ATF-05886,ATF,VT,VT,Eucalyptus Robusta,,vt|eucalyptusrobusta
E-005887,ATF-05887,ATF,VT,VT,Fairy Floss,,vt|fairyfloss
E-005887,ATF-05887,Major Vendor,VT,VT,Fairy Floss,DIY eJuice,vt|fairyfloss
E-005888,ATF-05888,ATF,VT,VT,Fig,,vt|fig
E-005888,ATF-05888,Major Vendor,VT,VT,Fig,DIY eJuice,vt|fig
E-005889,ATF-05889,ATF,VT,VT,Fizzy Sherbet,,vt|fizzysherbet
E-005889,ATF-05889,Major Vendor,VT,VT,Fizzy Sherbet,DIY eJuice,vt|fizzysherbet
E-005889,ATF-05889,Major Vendor,VT,VT,Fizzy Sherbet,Nomz,vt|fizzysherbet
E-005890,ATF-05890,ATF,VT,VT,Forest Mix Berries,,vt|forestmixberries
E-005891,ATF-05891,ATF,VT,VT,French Vanilla Ice Cream,,vt|frenchvanillaicecream
E-005891,ATF-05891,Major Vendor,VT,VT,French Vanilla Ice Cream,DIY eJuice,vt|frenchvanillaicecream
E-005892,ATF-05892,ATF,VT,VT,Frozen Pineapple Yoghurt,,vt|frozenpineappleyoghurt
E-005893,ATF-05893,ATF,VT,VT,Fruit Cake,,vt|fruitcake
E-005894,ATF-05894,ATF,VT,VT,Fruit Mix,,vt|fruitmix
E-005895,ATF-05895,ATF,VT,VT,Fuji Red Apple,,vt|fujiredapple
E-005896,ATF-05896,ATF,VT,VT,Ginger Root,,vt|gingerroot
E-005897,ATF-05897,ATF,VT,VT,Glazed Strawberries,,vt|glazedstrawberries
E-005898,ATF-05898,ATF,VT,VT,Gold Rum,,vt|goldrum
E-005898,ATF-05898,Major Vendor,VT,VT,Gold Rum,DIY eJuice,vt|goldrum
E-005899,ATF-05899,ATF,VT,VT,Golden Syrup,,vt|goldensyrup
E-005899,ATF-05899,Major Vendor,VT,VT,Golden Syrup,DIY eJuice,vt|goldensyrup
E-005900,ATF-05900,ATF,VT,VT,Granny Smith Apple,,vt|grannysmithapple
E-005900,ATF-05900,Major Vendor,VT,VT,Granny Smith Apple,Nomz,vt|grannysmithapple
E-005901,ATF-05901,ATF,VT,VT,Grape,,vt|grape
E-005902,ATF-05902,ATF,VT,VT,Grape Juice,,vt|grapejuice
E-005902,ATF-05902,Major Vendor,VT,VT,Grape Juice,DIY eJuice,vt|grapejuice
E-005903,ATF-05903,ATF,VT,VT,Grape Yogurt,,vt|grapeyogurt
E-005904,ATF-05904,ATF,VT,VT,Grapefruit,,vt|grapefruit
E-005905,ATF-05905,ATF,VT,VT,Green Apple,,vt|greenapple
E-005905,ATF-05905,Major Vendor,VT,VT,Green Apple,Nomz,vt|greenapple
E-005906,ATF-05906,ATF,VT,VT,Green Mango,,vt|greenmango
E-005907,ATF-05907,ATF,VT,VT,Guava,,vt|guava
E-005908,ATF-05908,ATF,VT,VT,Hard Crack Toffee,,vt|hardcracktoffee
E-005908,ATF-05908,Major Vendor,VT,VT,Hard Crack Toffee,DIY eJuice,vt|hardcracktoffee
E-005909,ATF-05909,ATF,VT,VT,Hazelnut,,vt|hazelnut
E-005910,ATF-05910,ATF,VT,VT,Hokey Pokey Ice Cream,,vt|hokeypokeyicecream
E-005911,ATF-05911,ATF,VT,VT,Honey Dew,,vt|honeydew
E-005912,ATF-05912,ATF,VT,VT,Honey Lemon,,vt|honeylemon
E-005913,ATF-05913,ATF,VT,VT,Honey Pomelo,,vt|honeypomelo
E-005913,ATF-05913,Major Vendor,VT,VT,Honey Pomelo,DIY eJuice,vt|honeypomelo
E-005914,ATF-05914,ATF,VT,VT,Honeycomb,,vt|honeycomb
E-005914,ATF-05914,Major Vendor,VT,VT,Honeycomb,DIY eJuice,vt|honeycomb
E-005914,ATF-05914,Major Vendor,VT,VT,Honeycomb,Nomz,vt|honeycomb
E-005915,ATF-05915,ATF,VT,VT,Ice Blueberry,,vt|iceblueberry
E-005916,ATF-05916,ATF,VT,VT,Ice Coffee,,vt|icecoffee
E-005917,ATF-05917,ATF,VT,VT,Ice Grape,,vt|icegrape
E-005918,ATF-05918,ATF,VT,VT,Ice Lychee,,vt|icelychee
E-005919,ATF-05919,ATF,VT,VT,Ice Mango,,vt|icemango
E-005920,ATF-05920,ATF,VT,VT,Ice Peach,,vt|icepeach
E-005921,ATF-05921,ATF,VT,VT,Ice Pineapple,,vt|icepineapple
E-005922,ATF-05922,ATF,VT,VT,Irish Cream,,vt|irishcream
E-005922,ATF-05922,Major Vendor,VT,VT,Irish Cream,DIY eJuice,vt|irishcream
E-005923,ATF-05923,ATF,VT,VT,Island Dream,,vt|islanddream
E-005924,ATF-05924,ATF,VT,VT,Jackfruit,,vt|jackfruit
E-005925,ATF-05925,ATF,VT,VT,Jam It,,vt|jamit
E-005925,ATF-05925,Major Vendor,VT,VT,Jam It,DIY eJuice,vt|jamit
E-005926,ATF-05926,ATF,VT,VT,Jasmine Green Tea,,vt|jasminegreentea
E-005927,ATF-05927,ATF,VT,VT,Juicy Raspberry,,vt|juicyraspberry
E-005928,ATF-05928,ATF,VT,VT,Key Lime,,vt|keylime
E-005928,ATF-05928,Major Vendor,VT,VT,Key Lime,Nomz,vt|keylime
E-005929,ATF-05929,ATF,VT,VT,Kiwi,,vt|kiwi
E-005930,ATF-05930,ATF,VT,VT,Kiwi Strawberry,,vt|kiwistrawberry
E-005931,ATF-05931,ATF,VT,VT,Lager Beer,,vt|lagerbeer
E-005932,ATF-05932,ATF,VT,VT,Lavender Sweet,,vt|lavendersweet
E-005932,ATF-05932,Major Vendor,VT,VT,Lavender Sweet,DIY eJuice,vt|lavendersweet
E-005933,ATF-05933,ATF,VT,VT,Lemon Meringue Tart,,vt|lemonmeringuetart
E-005933,ATF-05933,Major Vendor,VT,VT,Lemon Meringue Tart,Nomz,vt|lemonmeringuetart
E-005934,ATF-05934,ATF,VT,VT,Lemonade,,vt|lemonade
E-005934,ATF-05934,Major Vendor,VT,VT,Lemonade,Nomz,vt|lemonade
E-005935,ATF-05935,ATF,VT,VT,Lemonade Clear,,vt|lemonadeclear
E-005936,ATF-05936,ATF,VT,VT,Light Rum,,vt|lightrum
E-005936,ATF-05936,Major Vendor,VT,VT,Light Rum,DIY eJuice,vt|lightrum
E-005937,ATF-05937,ATF,VT,VT,Lime Cordial,,vt|limecordial
E-005937,ATF-05937,Major Vendor,VT,VT,Lime Cordial,DIY eJuice,vt|limecordial
E-005938,ATF-05938,ATF,VT,VT,Love,,vt|love
E-005938,ATF-05938,Major Vendor,VT,VT,Love,DIY eJuice,vt|love
E-005938,ATF-05938,Major Vendor,VT,VT,Love,Nomz,vt|love
E-005939,ATF-05939,ATF,VT,VT,Lychee,,vt|lychee
E-005940,ATF-05940,ATF,VT,VT,Macadamia Nut,,vt|macadamianut
E-005941,ATF-05941,ATF,VT,VT,Mahlepi,,vt|mahlepi
E-005942,ATF-05942,ATF,VT,VT,Mandarin,,vt|mandarin
E-005943,ATF-05943,ATF,VT,VT,Mango Juice,,vt|mangojuice
E-005943,ATF-05943,Major Vendor,VT,VT,Mango Juice,DIY eJuice,vt|mangojuice
E-005943,ATF-05943,Major Vendor,VT,VT,Mango,Nomz,vt|mango
E-005944,ATF-05944,ATF,VT,VT,Mangosteen,,vt|mangosteen
E-005945,ATF-05945,ATF,VT,VT,Mastiha,,vt|mastiha
E-005946,ATF-05946,ATF,VT,VT,Menthol 10%,,vt|menthol10
E-005947,ATF-05947,ATF,VT,VT,Milk Fresh,,vt|milkfresh
E-005947,ATF-05947,Major Vendor,VT,VT,Milk Fresh,DIY eJuice,vt|milkfresh
E-005947,ATF-05947,Major Vendor,VT,VT,Milk Fresh,Nomz,vt|milkfresh
E-005948,ATF-05948,ATF,VT,VT,Milkshake Base,,vt|milkshakebase
E-005948,ATF-05948,Major Vendor,VT,VT,Milkshake Base,DIY eJuice,vt|milkshakebase
E-005948,ATF-05948,Major Vendor,VT,VT,Milkshake Base,Nomz,vt|milkshakebase
E-005949,ATF-05949,ATF,VT,VT,Mother Energy,,vt|motherenergy
E-005950,ATF-05950,ATF,VT,VT,Orange Juice,,vt|orangejuice
E-005950,ATF-05950,Major Vendor,VT,VT,Orange Juice,DIY eJuice,vt|orangejuice
E-005951,ATF-05951,ATF,VT,VT,Orange Marmalade,,vt|orangemarmalade
E-005952,ATF-05952,ATF,VT,VT,Orange Tang,,vt|orangetang
E-005952,ATF-05952,Major Vendor,VT,VT,Orange Tang,DIY eJuice,vt|orangetang
E-005953,ATF-05953,ATF,VT,VT,Osmanthus,,vt|osmanthus
E-005954,ATF-05954,ATF,VT,VT,Pandan Leaf,,vt|pandanleaf
E-005955,ATF-05955,ATF,VT,VT,Parano Carrot,,vt|paranocarrot
E-005956,ATF-05956,ATF,VT,VT,Passion Fruit,,vt|passionfruit
E-005957,ATF-05957,ATF,VT,VT,Passion Fruit & Mango,,vt|passionfruitmango
E-005957,ATF-05957,Major Vendor,VT,VT,Passionfruit and Mango,DIY eJuice,vt|passionfruitandmango
E-005958,ATF-05958,ATF,VT,VT,Paw Paw,,vt|pawpaw
E-005959,ATF-05959,ATF,VT,VT,Peach Yogurt,,vt|peachyogurt
E-005960,ATF-05960,ATF,VT,VT,Peanut,,vt|peanut
E-005960,ATF-05960,Major Vendor,VT,VT,Peanut,Nomz,vt|peanut
E-005961,ATF-05961,ATF,VT,VT,Pear,,vt|pear
E-005962,ATF-05962,ATF,VT,VT,Pear Halves,,vt|pearhalves
E-005963,ATF-05963,ATF,VT,VT,Peppermint,,vt|peppermint
E-005964,ATF-05964,ATF,VT,VT,Persian Lime,,vt|persianlime
